,Core,R1,R2
2139,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(SC[*:1])cc1,NCc1ccc([*:2])cc1
2140,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(SC[*:1])cc1,COC(=O)c1ccc([*:2])cc1
2141,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(SC[*:1])cc1,c1ccc(COc2cccc([*:2])c2)cc1
2142,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(SC[*:1])cc1,Fc1cc([*:2])cc(F)c1F
2143,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(SC[*:1])cc1,Cc1cc(F)ccc1[*:2]
2144,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(SC[*:1])cc1,O=Cc1cc([*:2])ccc1F
2145,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(SC[*:1])cc1,COc1cccc([*:2])c1F
2146,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(SC[*:1])cc1,CCOC(=O)c1cccc([*:2])c1
2147,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(SC[*:1])cc1,Cc1ccc([*:2])cc1F
2148,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(SC[*:1])cc1,COc1c(F)cc(F)cc1[*:2]
2149,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ccc(SC[*:1])cc1,Cc1ccc(F)c([*:2])c1Cl
2150,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],c1ccc([*:2])cc1
2151,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],Brc1ccc([*:2])cc1
2152,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],O=[N+]([O-])c1cccc([*:2])c1
2153,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],Cc1ccc([*:2])cc1
2154,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],c1ccc2c(c1)oc1c([*:2])cccc12
2155,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],c1ccc2c(c1)Sc1cccc([*:2])c1S2
2156,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],CSc1ccc([*:2])cc1
2157,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],FC(F)(F)c1cccc([*:2])c1
2158,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],O=[N+]([O-])c1ccccc1[*:2]
2159,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],Cc1ccc([*:2])cc1[N+](=O)[O-]
2160,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],CC(=O)Nc1cccc([*:2])c1
2161,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],Fc1cccc([*:2])c1
2162,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],COc1ccccc1[*:2]
2163,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],Clc1ccccc1[*:2]
2164,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],Fc1ccccc1[*:2]
2165,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],CCOc1ccccc1[*:2]
2166,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],OCc1ccc([*:2])cc1
2167,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],CCCc1ccc([*:2])cc1
2168,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],CCc1ccc([*:2])cc1
2169,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],Fc1cc([*:2])ccc1OCc1ccccc1
2170,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],c1ccc(Oc2ccccc2[*:2])cc1
2171,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],Cc1cccc(C)c1[*:2]
2172,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],c1cc2c(cc1[*:2])OCO2
2173,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],COc1ccc([*:2])c(OC)c1
2174,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],FC(F)(F)Oc1ccc([*:2])cc1
2175,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],Fc1c(F)c(F)c([*:2])c(F)c1F
2176,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],CC(=O)c1ccc([*:2])cc1
2177,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],Clc1cccc([*:2])c1Cl
2178,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],O=C(O)/C=C/c1cccc([*:2])c1
2179,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],O=[N+]([O-])/C=C/c1ccc([*:2])cc1
2180,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],COc1c(C)cc([*:2])cc1C
2181,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],c1cnc2c([*:2])cccc2c1
2182,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],OCc1cccc([*:2])c1
2183,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],COc1ccc(C(C)C)cc1[*:2]
2184,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],c1ccc2c(c1)sc1c([*:2])cccc12
2185,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],COc1ccc([*:2])c(OC)c1OC
2186,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],COc1ccc(Cl)cc1[*:2]
2187,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],N#Cc1cccc([*:2])c1
2188,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],CC(=O)c1ccccc1[*:2]
2189,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],NCc1ccc([*:2])cc1
2190,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],COC(=O)c1ccc([*:2])cc1
2191,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],c1ccc(COc2cccc([*:2])c2)cc1
2192,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],Fc1cc([*:2])cc(F)c1F
2193,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],Cc1cc(F)ccc1[*:2]
2194,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],O=Cc1cc([*:2])ccc1F
2195,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],COc1cccc([*:2])c1F
2196,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],CCOC(=O)c1cccc([*:2])c1
2197,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],Cc1ccc([*:2])cc1F
2198,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],COc1c(F)cc(F)cc1[*:2]
2199,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],N#Cc1cccc(C[*:1])c1.[H][*:1],Cc1ccc(F)c([*:2])c1Cl
2200,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],c1ccc([*:2])cc1
2201,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],Brc1ccc([*:2])cc1
2202,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],O=[N+]([O-])c1cccc([*:2])c1
2203,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],Cc1ccc([*:2])cc1
2204,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],c1ccc2c(c1)oc1c([*:2])cccc12
2205,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],c1ccc2c(c1)Sc1cccc([*:2])c1S2
2206,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],CSc1ccc([*:2])cc1
2207,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],FC(F)(F)c1cccc([*:2])c1
2208,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],O=[N+]([O-])c1ccccc1[*:2]
2209,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],Cc1ccc([*:2])cc1[N+](=O)[O-]
2210,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],CC(=O)Nc1cccc([*:2])c1
2211,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],Fc1cccc([*:2])c1
2212,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],COc1ccccc1[*:2]
2213,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],Clc1ccccc1[*:2]
2214,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],Fc1ccccc1[*:2]
2215,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],CCOc1ccccc1[*:2]
2216,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],OCc1ccc([*:2])cc1
2217,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],CCCc1ccc([*:2])cc1
2218,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],CCc1ccc([*:2])cc1
2219,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],Fc1cc([*:2])ccc1OCc1ccccc1
2220,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],c1ccc(Oc2ccccc2[*:2])cc1
2221,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],Cc1cccc(C)c1[*:2]
2222,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],c1cc2c(cc1[*:2])OCO2
2223,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],COc1ccc([*:2])c(OC)c1
2224,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],FC(F)(F)Oc1ccc([*:2])cc1
2225,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],Fc1c(F)c(F)c([*:2])c(F)c1F
2226,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],CC(=O)c1ccc([*:2])cc1
2227,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],Clc1cccc([*:2])c1Cl
2228,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],O=C(O)/C=C/c1cccc([*:2])c1
2229,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],O=[N+]([O-])/C=C/c1ccc([*:2])cc1
2230,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],COc1c(C)cc([*:2])cc1C
2231,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],c1cnc2c([*:2])cccc2c1
2232,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],OCc1cccc([*:2])c1
2233,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],COc1ccc(C(C)C)cc1[*:2]
2234,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],c1ccc2c(c1)sc1c([*:2])cccc12
2235,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],COc1ccc([*:2])c(OC)c1OC
2236,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],COc1ccc(Cl)cc1[*:2]
2237,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],N#Cc1cccc([*:2])c1
2238,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],CC(=O)c1ccccc1[*:2]
2239,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],NCc1ccc([*:2])cc1
2240,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],COC(=O)c1ccc([*:2])cc1
2241,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],c1ccc(COc2cccc([*:2])c2)cc1
2242,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],Fc1cc([*:2])cc(F)c1F
2243,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],Cc1cc(F)ccc1[*:2]
2244,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],O=Cc1cc([*:2])ccc1F
2245,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],COc1cccc([*:2])c1F
2246,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],CCOC(=O)c1cccc([*:2])c1
2247,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],Cc1ccc([*:2])cc1F
2248,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],COc1c(F)cc(F)cc1[*:2]
2249,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],O=C(NCCCC[*:1])c1cccnc1.[H][*:1],Cc1ccc(F)c([*:2])c1Cl
2250,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,c1ccc([*:2])cc1
2251,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,Brc1ccc([*:2])cc1
2252,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,O=[N+]([O-])c1cccc([*:2])c1
2253,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,Cc1ccc([*:2])cc1
2254,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,c1ccc2c(c1)oc1c([*:2])cccc12
2255,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,c1ccc2c(c1)Sc1cccc([*:2])c1S2
2256,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,CSc1ccc([*:2])cc1
2257,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,FC(F)(F)c1cccc([*:2])c1
2258,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,O=[N+]([O-])c1ccccc1[*:2]
2259,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,Cc1ccc([*:2])cc1[N+](=O)[O-]
2260,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,CC(=O)Nc1cccc([*:2])c1
2261,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,Fc1cccc([*:2])c1
2262,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,COc1ccccc1[*:2]
2263,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,Clc1ccccc1[*:2]
2264,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,Fc1ccccc1[*:2]
2265,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,CCOc1ccccc1[*:2]
2266,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,OCc1ccc([*:2])cc1
2267,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,CCCc1ccc([*:2])cc1
2268,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,CCc1ccc([*:2])cc1
2269,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,Fc1cc([*:2])ccc1OCc1ccccc1
2270,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,c1ccc(Oc2ccccc2[*:2])cc1
2271,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,Cc1cccc(C)c1[*:2]
2272,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,c1cc2c(cc1[*:2])OCO2
2273,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,COc1ccc([*:2])c(OC)c1
2274,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,FC(F)(F)Oc1ccc([*:2])cc1
2275,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,Fc1c(F)c(F)c([*:2])c(F)c1F
2276,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,CC(=O)c1ccc([*:2])cc1
2277,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,Clc1cccc([*:2])c1Cl
2278,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,O=C(O)/C=C/c1cccc([*:2])c1
2279,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,O=[N+]([O-])/C=C/c1ccc([*:2])cc1
2280,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,COc1c(C)cc([*:2])cc1C
2281,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,c1cnc2c([*:2])cccc2c1
2282,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,OCc1cccc([*:2])c1
2283,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,COc1ccc(C(C)C)cc1[*:2]
2284,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,c1ccc2c(c1)sc1c([*:2])cccc12
2285,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,COc1ccc([*:2])c(OC)c1OC
2286,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,COc1ccc(Cl)cc1[*:2]
2287,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,N#Cc1cccc([*:2])c1
2288,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,CC(=O)c1ccccc1[*:2]
2289,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,NCc1ccc([*:2])cc1
2290,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,COC(=O)c1ccc([*:2])cc1
2291,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,c1ccc(COc2cccc([*:2])c2)cc1
2292,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,Fc1cc([*:2])cc(F)c1F
2293,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,Cc1cc(F)ccc1[*:2]
2294,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,O=Cc1cc([*:2])ccc1F
2295,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,COc1cccc([*:2])c1F
2296,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,CCOC(=O)c1cccc([*:2])c1
2297,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,Cc1ccc([*:2])cc1F
2298,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,COc1c(F)cc(F)cc1[*:2]
2299,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cnn(C[*:1])c1,Cc1ccc(F)c([*:2])c1Cl
2300,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ncn(C[*:1])n1,c1ccc([*:2])cc1
2301,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ncn(C[*:1])n1,Brc1ccc([*:2])cc1
2302,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1ncn(C[*:1])n1,O=[N+]([O-])c1cccc([*:2])c1
